Class,Order,Category,Common Name,Scientific Name,Elcode,Range Preview,Model Preview,Range Data,Model Data,Range WMS,Model WMS
Mammals,,Mammals,"Squirrel, Abert's",Sciurus aberti,AMAFB07030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB07030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB07030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFB07030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFB07030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB07030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB07030_MODEL_MAP/MapServer
Mammals,,Mammals,"Squirrel, Eastern Fox",Sciurus niger,AMAFB07040,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB07040_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB07040_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFB07040_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFB07040_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB07040_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB07040_MODEL_MAP/MapServer
Mammals,,Mammals,"Squirrel, Douglas's",Tamiasciurus douglasii,AMAFB08020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB08020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB08020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFB08020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFB08020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB08020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB08020_MODEL_MAP/MapServer
Mammals,,Mammals,"Squirrel, Northern Flying MAIN RANGE",Glaucomys sabrinus MAIN RANGE,AMAFB09020Q,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB09020Q_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB09020Q_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFB09020Q_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFB09020Q_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB09020Q_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFB09020Q_MODEL_MAP/MapServer
Mammals,,Mammals,"Gopher, Botta's Pocket",Thomomys bottae,AMAFC01020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFC01020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFC01020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01020_MODEL_MAP/MapServer
Mammals,,Mammals,"Gopher, Northern Pocket",Thomomys talpoides,AMAFC01040,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01040_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01040_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFC01040_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFC01040_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01040_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01040_MODEL_MAP/MapServer
Mammals,,Mammals,"Gopher, Western Pocket MAIN RANGE",Thomomys mazama MAIN RANGE,AMAFC01060Q,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01060Q_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01060Q_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFC01060Q_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFC01060Q_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01060Q_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01060Q_MODEL_MAP/MapServer
Mammals,,Mammals,"Gopher, Western Pocket OLYMPIC MTNS",Thomomys mazama OLYMPIC MTNS,AMAFC01069,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01069_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01069_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFC01069_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFC01069_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01069_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01069_MODEL_MAP/MapServer
Mammals,,Mammals,"Gopher, Camas Pocket",Thomomys bulbivorus,AMAFC01090,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01090_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01090_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFC01090_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFC01090_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01090_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFC01090_MODEL_MAP/MapServer
Mammals,,Mammals,"Mouse, Great Basin Pocket",Perognathus parvus,AMAFD01070,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD01070_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD01070_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFD01070_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFD01070_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD01070_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD01070_MODEL_MAP/MapServer
Mammals,,Mammals,"Kangaroo Rat, Ord's",Dipodomys ordii,AMAFD03010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD03010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD03010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFD03010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFD03010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD03010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD03010_MODEL_MAP/MapServer
Mammals,,Mammals,"Kangaroo Rat, California",Dipodomys californicus,AMAFD03070,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD03070_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD03070_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFD03070_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFD03070_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD03070_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFD03070_MODEL_MAP/MapServer
Mammals,,Mammals,"Beaver, American",Castor canadensis,AMAFE01010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFE01010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFE01010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFE01010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFE01010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFE01010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFE01010_MODEL_MAP/MapServer
Mammals,,Mammals,"Mouse, Western Harvest",Reithrodontomys megalotis,AMAFF02030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF02030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF02030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF02030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF02030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF02030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF02030_MODEL_MAP/MapServer
Mammals,,Mammals,"Mouse, Deer",Peromyscus maniculatus,AMAFF03040,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03040_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03040_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF03040_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF03040_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03040_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03040_MODEL_MAP/MapServer
Mammals,,Mammals,"Mouse, Pinon",Peromyscus truei,AMAFF03130,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03130_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03130_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF03130_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF03130_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03130_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03130_MODEL_MAP/MapServer
Mammals,,Mammals,"Mouse, Keen's",Peromyscus keeni,AMAFF03190,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03190_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03190_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF03190_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF03190_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03190_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF03190_MODEL_MAP/MapServer
Mammals,,Mammals,"Woodrat, Dusky-footed",Neotoma fuscipes,AMAFF08080,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF08080_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF08080_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF08080_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF08080_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF08080_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF08080_MODEL_MAP/MapServer
Mammals,,Mammals,"Woodrat, Bushy-tailed",Neotoma cinerea,AMAFF08090,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF08090_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF08090_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF08090_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF08090_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF08090_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF08090_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Southern Red-backed",Clethrionomys gapperi,AMAFF09020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF09020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF09020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF09020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF09020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF09020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF09020_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Western Red-backed",Clethrionomys californicus,AMAFF09030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF09030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF09030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF09030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF09030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF09030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF09030_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Western Heather",Phenacomys intermedius,AMAFF10010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF10010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF10010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF10010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF10010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF10010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF10010_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Montane",Microtus montanus,AMAFF11020,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11020_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11020_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF11020_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF11020_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11020_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11020_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, California",Microtus californicus,AMAFF11030,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11030_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11030_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF11030_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF11030_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11030_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11030_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Townsend's",Microtus townsendii,AMAFF11040,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11040_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11040_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF11040_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF11040_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11040_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11040_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Long-tailed",Microtus longicaudus,AMAFF11060,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11060_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11060_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF11060_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF11060_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11060_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11060_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Creeping",Microtus oregoni,AMAFF11110,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11110_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11110_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF11110_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF11110_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11110_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11110_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Gray-tailed",Microtus canicaudus,AMAFF11170,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11170_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11170_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF11170_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF11170_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11170_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11170_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Water",Microtus richardsoni,AMAFF11190,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11190_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11190_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF11190_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF11190_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11190_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF11190_MODEL_MAP/MapServer
Mammals,,Mammals,"Vole, Sagebrush",Lemmiscus curtatus,AMAFF13010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF13010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF13010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF13010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF13010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF13010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF13010_MODEL_MAP/MapServer
Mammals,,Mammals,Muskrat,Ondatra zibethicus,AMAFF15010,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF15010_RANGE_MAP/MapServer,http://www.arcgis.com/home/webmap/viewer.html?url=http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF15010_MODEL_MAP/MapServer,https://s3.amazonaws.com/GapFTP/NW_Species_Ranges/AMAFF15010_RANGE_MAP.zip,https://s3.amazonaws.com/GapFTP/NW_Species_Models/AMAFF15010_FINAL_MODEL.zip,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF15010_RANGE_MAP/MapServer,http://lc.gapanalysisprogram.com/ArcGIS/rest/services/NW_GAP_Data/AMAFF15010_MODEL_MAP/MapServer
